MH	BB		TAUTAU		MUMU		SS		CC		TT		GG		GAMGAM		ZGAM		WW		ZZ		WIDTH			W_BB 		W_TAUTAU	W_MUMU		W_SS		W_CC		W_TT		W_GG		W_GAMGAM	W_ZGAM		W_WW		W_ZZ
410.0	1.924E-04	2.617E-05	9.068E-08	8.190E-08	9.663E-06	1.611E-01	8.117E-04	2.144E-06	1.702E-05	5.723E-01	2.656E-01	3.246E+01		6.246E-03	8.493E-04	2.943E-06	2.658E-06	3.136E-04	5.228E+00	2.635E-02	6.959E-05	5.523E-04	1.857E+01	8.620E+00
420.0	1.778E-04	2.427E-05	8.413E-08	7.568E-08	8.929E-06	1.711E-01	7.894E-04	1.739E-06	1.532E-05	5.648E-01	2.631E-01	3.585E+01		6.374E-03	8.703E-04	3.017E-06	2.713E-06	3.201E-04	6.134E+00	2.830E-02	6.234E-05	5.493E-04	2.025E+01	9.433E+00
430.0	1.652E-04	2.263E-05	7.845E-08	7.028E-08	8.293E-06	1.787E-01	7.659E-04	1.411E-06	1.385E-05	5.590E-01	2.613E-01	3.939E+01		6.506E-03	8.915E-04	3.090E-06	2.768E-06	3.266E-04	7.038E+00	3.017E-02	5.558E-05	5.455E-04	2.202E+01	1.029E+01
440.0	1.541E-04	2.120E-05	7.347E-08	6.558E-08	7.736E-06	1.843E-01	7.417E-04	1.145E-06	1.258E-05	5.546E-01	2.602E-01	4.305E+01		6.634E-03	9.125E-04	3.163E-06	2.823E-06	3.330E-04	7.933E+00	3.193E-02	4.930E-05	5.416E-04	2.388E+01	1.120E+01
450.0	1.443E-04	1.994E-05	6.908E-08	6.142E-08	7.246E-06	1.883E-01	7.176E-04	9.281E-07	1.147E-05	5.513E-01	2.595E-01	4.685E+01		6.761E-03	9.341E-04	3.236E-06	2.878E-06	3.395E-04	8.821E+00	3.362E-02	4.348E-05	5.375E-04	2.583E+01	1.216E+01
460.0	1.357E-04	1.881E-05	6.517E-08	5.774E-08	6.812E-06	1.909E-01	6.939E-04	7.504E-07	1.050E-05	5.490E-01	2.592E-01	5.078E+01		6.892E-03	9.551E-04	3.309E-06	2.932E-06	3.459E-04	9.693E+00	3.524E-02	3.811E-05	5.334E-04	2.788E+01	1.316E+01
470.0	1.279E-04	1.780E-05	6.168E-08	5.445E-08	6.422E-06	1.925E-01	6.704E-04	6.046E-07	9.644E-06	5.474E-01	2.593E-01	5.486E+01		7.018E-03	9.765E-04	3.384E-06	2.987E-06	3.523E-04	1.056E+01	3.678E-02	3.317E-05	5.291E-04	3.003E+01	1.422E+01
480.0	1.209E-04	1.689E-05	5.851E-08	5.147E-08	6.072E-06	1.932E-01	6.473E-04	4.865E-07	8.880E-06	5.465E-01	2.596E-01	5.908E+01		7.144E-03	9.978E-04	3.457E-06	3.041E-06	3.587E-04	1.141E+01	3.825E-02	2.874E-05	5.246E-04	3.229E+01	1.534E+01
490.0	1.146E-04	1.606E-05	5.565E-08	4.879E-08	5.755E-06	1.931E-01	6.252E-04	3.897E-07	8.199E-06	5.460E-01	2.601E-01	6.345E+01		7.273E-03	1.019E-03	3.531E-06	3.096E-06	3.652E-04	1.225E+01	3.967E-02	2.473E-05	5.202E-04	3.465E+01	1.650E+01
500.0	1.089E-04	1.531E-05	5.303E-08	4.634E-08	5.466E-06	1.924E-01	6.035E-04	3.112E-07	7.586E-06	5.460E-01	2.608E-01	6.797E+01		7.403E-03	1.041E-03	3.605E-06	3.150E-06	3.715E-04	1.308E+01	4.102E-02	2.116E-05	5.156E-04	3.712E+01	1.773E+01
510.0	1.036E-04	1.461E-05	5.064E-08	4.410E-08	5.202E-06	1.912E-01	5.827E-04	2.471E-07	7.035E-06	5.464E-01	2.617E-01	7.265E+01		7.528E-03	1.061E-03	3.679E-06	3.204E-06	3.779E-04	1.389E+01	4.233E-02	1.795E-05	5.111E-04	3.970E+01	1.901E+01
520.0	9.882E-05	1.398E-05	4.843E-08	4.205E-08	4.960E-06	1.896E-01	5.623E-04	1.961E-07	6.537E-06	5.471E-01	2.626E-01	7.749E+01		7.658E-03	1.083E-03	3.753E-06	3.259E-06	3.843E-04	1.469E+01	4.357E-02	1.520E-05	5.066E-04	4.239E+01	2.035E+01
530.0	9.437E-05	1.339E-05	4.638E-08	4.015E-08	4.735E-06	1.877E-01	5.428E-04	1.555E-07	6.085E-06	5.480E-01	2.637E-01	8.250E+01		7.785E-03	1.104E-03	3.827E-06	3.312E-06	3.907E-04	1.549E+01	4.478E-02	1.283E-05	5.020E-04	4.521E+01	2.175E+01
540.0	9.022E-05	1.283E-05	4.449E-08	3.838E-08	4.528E-06	1.855E-01	5.239E-04	1.236E-07	5.674E-06	5.491E-01	2.648E-01	8.768E+01		7.911E-03	1.125E-03	3.901E-06	3.366E-06	3.970E-04	1.626E+01	4.594E-02	1.083E-05	4.975E-04	4.815E+01	2.322E+01
550.0	8.639E-05	1.232E-05	4.272E-08	3.675E-08	4.335E-06	1.831E-01	5.055E-04	9.895E-08	5.299E-06	5.504E-01	2.660E-01	9.305E+01		8.039E-03	1.147E-03	3.975E-06	3.419E-06	4.034E-04	1.703E+01	4.704E-02	9.207E-06	4.930E-04	5.121E+01	2.475E+01
560.0	8.282E-05	1.185E-05	4.107E-08	3.524E-08	4.155E-06	1.804E-01	4.882E-04	8.097E-08	4.956E-06	5.518E-01	2.671E-01	9.859E+01		8.165E-03	1.168E-03	4.049E-06	3.474E-06	4.096E-04	1.779E+01	4.813E-02	7.982E-06	4.886E-04	5.440E+01	2.634E+01
570.0	7.949E-05	1.140E-05	3.954E-08	3.382E-08	3.989E-06	1.778E-01	4.712E-04	6.829E-08	4.643E-06	5.533E-01	2.684E-01	1.043E+02		8.294E-03	1.190E-03	4.125E-06	3.529E-06	4.162E-04	1.855E+01	4.916E-02	7.125E-06	4.844E-04	5.773E+01	2.800E+01
580.0	7.637E-05	1.099E-05	3.808E-08	3.249E-08	3.831E-06	1.748E-01	4.550E-04	5.915E-08	4.353E-06	5.550E-01	2.696E-01	1.103E+02		8.420E-03	1.212E-03	4.199E-06	3.583E-06	4.225E-04	1.928E+01	5.017E-02	6.522E-06	4.800E-04	6.119E+01	2.973E+01
590.0	7.337E-05	1.058E-05	3.669E-08	3.121E-08	3.681E-06	1.718E-01	4.390E-04	5.324E-08	4.084E-06	5.567E-01	2.710E-01	1.164E+02		8.539E-03	1.232E-03	4.270E-06	3.633E-06	4.284E-04	1.999E+01	5.110E-02	6.196E-06	4.753E-04	6.479E+01	3.154E+01
600.0	7.061E-05	1.021E-05	3.541E-08	3.004E-08	3.542E-06	1.688E-01	4.239E-04	5.031E-08	3.838E-06	5.585E-01	2.722E-01	1.227E+02		8.665E-03	1.253E-03	4.345E-06	3.687E-06	4.346E-04	2.071E+01	5.202E-02	6.174E-06	4.710E-04	6.854E+01	3.341E+01
610.0	6.804E-05	9.870E-06	3.421E-08	2.895E-08	3.413E-06	1.657E-01	4.096E-04	4.863E-08	3.614E-06	5.603E-01	2.735E-01	1.293E+02		8.797E-03	1.276E-03	4.422E-06	3.742E-06	4.412E-04	2.143E+01	5.295E-02	6.287E-06	4.672E-04	7.243E+01	3.536E+01
620.0	6.556E-05	9.535E-06	3.304E-08	2.789E-08	3.288E-06	1.627E-01	3.955E-04	4.820E-08	3.403E-06	5.621E-01	2.748E-01	1.361E+02		8.920E-03	1.297E-03	4.496E-06	3.794E-06	4.474E-04	2.213E+01	5.382E-02	6.558E-06	4.630E-04	7.648E+01	3.739E+01
630.0	6.320E-05	9.216E-06	3.193E-08	2.689E-08	3.170E-06	1.594E-01	3.819E-04	4.938E-08	3.207E-06	5.640E-01	2.761E-01	1.430E+02		9.041E-03	1.318E-03	4.567E-06	3.846E-06	4.535E-04	2.280E+01	5.463E-02	7.063E-06	4.587E-04	8.068E+01	3.950E+01
640.0	6.100E-05	8.917E-06	3.090E-08	2.595E-08	3.059E-06	1.563E-01	3.690E-04	5.289E-08	3.027E-06	5.658E-01	2.774E-01	1.503E+02		9.166E-03	1.340E-03	4.644E-06	3.899E-06	4.597E-04	2.349E+01	5.546E-02	7.948E-06	4.549E-04	8.503E+01	4.169E+01
650.0	5.889E-05	8.629E-06	2.991E-08	2.505E-08	2.954E-06	1.532E-01	3.566E-04	5.816E-08	2.859E-06	5.677E-01	2.787E-01	1.577E+02		9.289E-03	1.361E-03	4.718E-06	3.952E-06	4.659E-04	2.416E+01	5.625E-02	9.174E-06	4.510E-04	8.956E+01	4.396E+01
660.0	5.690E-05	8.358E-06	2.896E-08	2.421E-08	2.854E-06	1.501E-01	3.447E-04	6.597E-08	2.704E-06	5.696E-01	2.799E-01	1.655E+02		9.416E-03	1.383E-03	4.792E-06	4.005E-06	4.723E-04	2.483E+01	5.704E-02	1.092E-05	4.474E-04	9.426E+01	4.632E+01
670.0	5.499E-05	8.096E-06	2.805E-08	2.339E-08	2.758E-06	1.469E-01	3.331E-04	7.559E-08	2.557E-06	5.715E-01	2.812E-01	1.735E+02		9.539E-03	1.404E-03	4.866E-06	4.057E-06	4.783E-04	2.549E+01	5.778E-02	1.311E-05	4.436E-04	9.913E+01	4.877E+01
680.0	5.316E-05	7.843E-06	2.718E-08	2.261E-08	2.665E-06	1.439E-01	3.218E-04	8.649E-08	2.421E-06	5.734E-01	2.824E-01	1.817E+02		9.658E-03	1.425E-03	4.939E-06	4.108E-06	4.843E-04	2.614E+01	5.847E-02	1.571E-05	4.399E-04	1.042E+02	5.131E+01
690.0	5.144E-05	7.608E-06	2.637E-08	2.188E-08	2.579E-06	1.408E-01	3.112E-04	9.854E-08	2.295E-06	5.752E-01	2.836E-01	1.902E+02		9.784E-03	1.447E-03	5.015E-06	4.161E-06	4.905E-04	2.678E+01	5.919E-02	1.874E-05	4.366E-04	1.094E+02	5.394E+01
700.0	4.977E-05	7.378E-06	2.556E-08	2.117E-08	2.496E-06	1.378E-01	3.009E-04	1.111E-07	2.176E-06	5.771E-01	2.848E-01	1.990E+02		9.905E-03	1.468E-03	5.087E-06	4.214E-06	4.966E-04	2.742E+01	5.989E-02	2.211E-05	4.330E-04	1.148E+02	5.667E+01
710.0	4.819E-05	7.158E-06	2.481E-08	2.049E-08	2.416E-06	1.348E-01	2.910E-04	1.243E-07	2.066E-06	5.789E-01	2.859E-01	2.081E+02		1.003E-02	1.490E-03	5.163E-06	4.264E-06	5.028E-04	2.806E+01	6.056E-02	2.587E-05	4.299E-04	1.205E+02	5.950E+01
720.0	4.665E-05	6.946E-06	2.407E-08	1.984E-08	2.339E-06	1.318E-01	2.814E-04	1.382E-07	1.962E-06	5.808E-01	2.871E-01	2.175E+02		1.014E-02	1.510E-03	5.234E-06	4.315E-06	5.087E-04	2.866E+01	6.119E-02	3.004E-05	4.265E-04	1.263E+02	6.243E+01
730.0	4.520E-05	6.744E-06	2.337E-08	1.922E-08	2.267E-06	1.289E-01	2.721E-04	1.518E-07	1.865E-06	5.826E-01	2.882E-01	2.271E+02		1.027E-02	1.532E-03	5.309E-06	4.367E-06	5.148E-04	2.928E+01	6.181E-02	3.447E-05	4.236E-04	1.323E+02	6.547E+01
740.0	4.380E-05	6.549E-06	2.269E-08	1.863E-08	2.196E-06	1.261E-01	2.632E-04	1.652E-07	1.774E-06	5.843E-01	2.893E-01	2.372E+02		1.039E-02	1.553E-03	5.381E-06	4.419E-06	5.209E-04	2.990E+01	6.242E-02	3.919E-05	4.207E-04	1.386E+02	6.861E+01
750.0	4.245E-05	6.361E-06	2.204E-08	1.806E-08	2.128E-06	1.233E-01	2.547E-04	1.788E-07	1.688E-06	5.861E-01	2.904E-01	2.475E+02		1.051E-02	1.574E-03	5.454E-06	4.470E-06	5.267E-04	3.050E+01	6.303E-02	4.426E-05	4.177E-04	1.450E+02	7.187E+01
760.0	4.117E-05	6.180E-06	2.141E-08	1.751E-08	2.064E-06	1.204E-01	2.464E-04	1.918E-07	1.608E-06	5.878E-01	2.915E-01	2.581E+02		1.063E-02	1.595E-03	5.528E-06	4.520E-06	5.328E-04	3.109E+01	6.361E-02	4.950E-05	4.150E-04	1.517E+02	7.524E+01
